flight_id,flight_date,airline,flight_number,origin_airport,destination_airport,distance_miles,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_minutes,arrival_delay_minutes,delay_reason,cancelled,cancellation_reason,diverted,seats_available,passengers,ticket_price_avg,revenue,fuel_cost,weather_condition,customer_satisfaction_score,had_valid_delay_data,survey_responded,is_delay_outlier,delay_category,route,month,month_name,day_of_week,is_weekend,quarter,load_factor,rasm,operating_margin,is_on_time
FL107718,2025-12-04,Horizon Airways,HO694,BOS,ATL,945.0,Airbus A320,2025-12-04 18:15:00,2025-12-04 18:15:00,2025-12-04 20:28:00,2025-12-04 20:36:00,0.0,8.0,No Delay,False,Not Cancelled,False,140,103,274.85,28309.55,9916.16,Clear,,True,False,False,On-Time / Early,BOS-ATL,12,December,Thursday,False,4,0.736,0.214,18393.39,True
FL103694,2025-05-10,Summit Airlines,SU481,DFW,JFK,1389.0,Embraer E190,2025-05-10 12:15:00,2025-05-10 13:14:00,2025-05-10 15:26:00,2025-05-10 16:34:00,59.0,68.0,Air Traffic Control,False,Not Cancelled,False,250,234,384.41,89951.94,17356.54,Snow,,True,False,True,Moderate Delay,DFW-JFK,5,May,Saturday,True,2,0.936,0.259,72595.4,False
FL111478,2025-12-08,Skylink Air,SK950,ORD,SEA,1716.0,Boeing 737,2025-12-08 09:45:00,2025-12-08 09:42:00,2025-12-08 13:27:00,2025-12-08 13:23:00,-3.0,-4.0,No Delay,False,Not Cancelled,False,160,132,310.62,41001.84,21203.08,Clear,5.0,True,True,False,On-Time / Early,ORD-SEA,12,December,Monday,False,4,0.825,0.1493,19798.759999999995,True
FL100167,2025-02-16,Falcon Jet,FA825,SEA,ORD,1716.0,Airbus A320,2025-02-16 08:30:00,2025-02-16 08:27:00,2025-02-16 12:23:00,2025-02-16 12:17:00,-3.0,-6.0,No Delay,False,Not Cancelled,False,160,112,395.34,44278.08,21660.26,Rain,1.0,True,True,False,On-Time / Early,SEA-ORD,2,February,Sunday,True,1,0.7,0.1613,22617.820000000003,True
FL106325,2025-06-15,Horizon Airways,HO743,SEA,DFW,1658.0,Airbus A320,2025-06-15 16:45:00,2025-06-15 16:45:00,2025-06-15 20:23:00,2025-06-15 20:20:00,0.0,-3.0,No Delay,False,Not Cancelled,False,250,173,291.71,50465.83,19317.9,Clear,2.0,True,True,False,On-Time / Early,SEA-DFW,6,June,Sunday,True,2,0.692,0.1218,31147.93,True
FL109586,2025-06-18,Skylink Air,SK566,ORD,BOS,864.0,Boeing 787,2025-06-18 19:30:00,2025-06-18 19:32:00,2025-06-18 21:18:00,2025-06-18 21:12:00,2.0,-6.0,No Delay,False,Not Cancelled,False,220,180,291.59,52486.2,11141.06,Clear,5.0,True,True,False,Minor Delay,ORD-BOS,6,June,Wednesday,False,2,0.818,0.2761,41345.14,True
FL109826,2025-03-26,Bluewing Airlines,BL667,BOS,MIA,1260.0,Embraer E190,2025-03-26 12:15:00,2025-03-26 12:52:00,2025-03-26 15:14:00,2025-03-26 15:42:00,37.0,28.0,Security,False,Not Cancelled,False,250,218,301.59,65746.62,14657.1,Storm,3.0,True,True,True,Moderate Delay,BOS-MIA,3,March,Wednesday,False,1,0.872,0.2087,51089.52,False
FL104500,2025-11-05,Skylink Air,SK726,ATL,SEA,2178.0,Boeing 787,2025-11-05 14:15:00,2025-11-05 14:15:00,2025-11-05 19:07:00,2025-11-05 19:14:00,0.0,7.0,No Delay,False,Not Cancelled,False,180,149,450.37,67105.13,28527.47,Windy,2.0,True,True,False,On-Time / Early,ATL-SEA,11,November,Wednesday,False,4,0.828,0.1712,38577.66,True
FL107994,2025-12-17,Falcon Jet,FA464,MIA,BOS,1260.0,Airbus A321,2025-12-17 20:45:00,2025-12-17 20:47:00,2025-12-17 23:43:00,2025-12-17 23:49:00,2.0,6.0,Air Traffic Control,False,Not Cancelled,False,140,104,300.68,31270.72,12450.55,Clear,,True,False,False,Minor Delay,MIA-BOS,12,December,Wednesday,False,4,0.743,0.1773,18820.170000000002,True
FL102068,2025-04-03,Skylink Air,SK852,SEA,JFK,2415.0,Embraer E190,2025-04-03 11:00:00,2025-04-03 11:00:00,2025-04-03 16:28:00,2025-04-03 16:35:00,0.0,7.0,No Delay,False,Not Cancelled,False,160,131,429.57,56273.67,30907.95,Clear,1.0,True,True,False,On-Time / Early,SEA-JFK,4,April,Thursday,False,2,0.819,0.1456,25365.719999999998,True
FL106614,2025-04-28,Falcon Jet,FA735,SEA,DEN,1022.0,Boeing 737,2025-04-28 19:45:00,2025-04-28 19:45:00,2025-04-28 22:12:00,2025-04-28 22:17:00,0.0,5.0,No Delay,False,Not Cancelled,False,250,190,301.91,57362.9,13179.77,Snow,,True,False,False,On-Time / Early,SEA-DEN,4,April,Monday,False,2,0.76,0.2245,44183.130000000005,True
FL108660,2025-10-01,Summit Airlines,SU386,ORD,JFK,738.0,Embraer E190,2025-10-01 15:30:00,2025-10-01 15:25:00,2025-10-01 17:15:00,2025-10-01 17:04:00,-5.0,-11.0,No Delay,False,Not Cancelled,False,180,128,257.27,32930.56,9287.8,Fog,3.0,True,True,False,On-Time / Early,ORD-JFK,10,October,Wednesday,False,4,0.711,0.2479,23642.76,True
FL111353,2025-03-31,Summit Airlines,SU783,LAX,SEA,955.0,Boeing 787,2025-03-31 18:45:00,2025-03-31 18:45:00,2025-03-31 20:56:00,2025-03-31 20:47:00,0.0,-9.0,No Delay,False,Not Cancelled,False,250,183,284.42,52048.86,11508.31,Storm,4.0,True,True,False,On-Time / Early,LAX-SEA,3,March,Monday,False,1,0.732,0.218,40540.55,True
FL104776,2025-05-28,Summit Airlines,SU676,DFW,JFK,1389.0,Boeing 787,2025-05-28 08:15:00,2025-05-28 08:15:00,2025-05-28 11:29:00,2025-05-28 11:38:00,0.0,9.0,No Delay,False,Not Cancelled,False,220,188,344.86,64833.68,14549.29,Clear,5.0,True,True,False,On-Time / Early,DFW-JFK,5,May,Wednesday,False,2,0.855,0.2122,50284.39,True
FL109711,2025-10-05,Falcon Jet,FA801,DFW,MIA,1120.0,Boeing 787,2025-10-05 06:30:00,2025-10-05 06:30:00,2025-10-05 09:02:00,2025-10-05 08:57:00,0.0,-5.0,No Delay,False,Not Cancelled,False,250,206,311.13,64092.78,12846.72,Fog,1.0,True,True,False,On-Time / Early,DFW-MIA,10,October,Sunday,True,4,0.824,0.2289,51246.06,True
FL100523,2025-09-30,Horizon Airways,HO624,MIA,DEN,1708.0,Boeing 787,2025-09-30 09:45:00,2025-09-30 09:45:00,2025-09-30 13:24:00,2025-09-30 13:29:00,0.0,5.0,No Delay,False,Not Cancelled,False,140,104,356.77,37104.08,17463.92,Windy,2.0,True,True,False,On-Time / Early,MIA-DEN,9,September,Tuesday,False,3,0.743,0.1552,19640.160000000003,True
FL103739,2025-06-11,Horizon Airways,HO906,LAX,JFK,2470.0,Embraer E190,2025-06-11 21:45:00,2025-06-11 21:42:00,2025-06-12 03:04:00,2025-06-12 03:07:00,-3.0,3.0,No Delay,False,Not Cancelled,False,180,153,422.76,64682.28,31757.01,Clear,1.0,True,True,False,On-Time / Early,LAX-JFK,6,June,Wednesday,False,2,0.85,0.1455,32925.270000000004,True
FL109904,2025-09-27,Horizon Airways,HO711,MIA,LAX,2338.0,Boeing 787,2025-09-27 13:15:00,2025-09-27 13:10:00,2025-09-27 18:18:00,2025-09-27 18:16:00,-5.0,-2.0,No Delay,False,Not Cancelled,False,160,140,493.6,69104.0,27814.28,Rain,2.0,True,True,False,On-Time / Early,MIA-LAX,9,September,Saturday,True,3,0.875,0.1847,41289.72,True
FL111551,2025-07-13,Skylink Air,SK888,DFW,BOS,1559.0,Embraer E190,2025-07-13 08:45:00,2025-07-13 08:45:00,2025-07-13 12:06:00,2025-07-13 12:10:00,0.0,4.0,No Delay,False,Not Cancelled,False,160,141,342.23,48254.43,15966.28,Storm,2.0,True,True,False,On-Time / Early,DFW-BOS,7,July,Sunday,True,3,0.881,0.1935,32288.15,True
FL109009,2025-11-18,Horizon Airways,HO790,BOS,ATL,945.0,Airbus A320,2025-11-18 09:15:00,2025-11-18 09:15:00,2025-11-18 11:24:00,2025-11-18 11:16:00,0.0,-8.0,No Delay,False,Not Cancelled,False,250,202,249.83,50465.66,12569.34,Clear,4.0,True,True,False,On-Time / Early,BOS-ATL,11,November,Tuesday,False,4,0.808,0.2136,37896.32000000001,True
FL111319,2025-04-30,Skylink Air,SK184,SEA,ORD,1716.0,Boeing 787,2025-04-30 09:30:00,2025-04-30 09:30:00,2025-04-30 13:10:00,2025-04-30 13:04:00,0.0,-6.0,No Delay,False,Not Cancelled,False,160,160,430.94,68950.4,21285.06,Clear,4.0,True,True,False,On-Time / Early,SEA-ORD,4,April,Wednesday,False,2,1.0,0.2511,47665.34,True
FL105812,2025-04-26,Coastal Express,CO386,SEA,BOS,2489.0,Boeing 737,2025-04-26 21:00:00,2025-04-26 21:06:00,2025-04-27 02:42:00,2025-04-27 02:40:00,6.0,-2.0,Weather,False,Not Cancelled,False,160,135,366.79,49516.65,24201.64,Storm,1.0,True,True,False,Minor Delay,SEA-BOS,4,April,Saturday,True,2,0.844,0.1243,25315.010000000002,True
FL106955,2025-11-18,Coastal Express,CO772,SEA,JFK,2415.0,Airbus A321,2025-11-18 09:00:00,,2025-11-18 14:30:00,,,,No Delay,True,Crew Unavailability,False,160,0,432.62,0.0,30519.08,Clear,,False,False,False,Cancelled,SEA-JFK,11,November,Tuesday,False,4,0.0,0.0,-30519.08,False
FL104239,2025-08-05,Bluewing Airlines,BL193,DEN,ATL,1197.0,Embraer E190,2025-08-05 22:45:00,2025-08-05 22:54:00,2025-08-06 01:19:00,2025-08-06 01:36:00,9.0,17.0,Late Aircraft Arrival,False,Not Cancelled,False,220,177,331.99,58762.23,13880.58,Clear,1.0,True,True,False,Minor Delay,DEN-ATL,8,August,Tuesday,False,3,0.805,0.2231,44881.65,True
FL102318,2025-07-28,Bluewing Airlines,BL866,SEA,ATL,2178.0,Boeing 737,2025-07-28 06:30:00,2025-07-28 06:30:00,2025-07-28 11:10:00,2025-07-28 11:16:00,0.0,6.0,No Delay,False,Not Cancelled,False,140,99,392.24,38831.76,22308.57,Clear,1.0,True,True,False,On-Time / Early,SEA-ATL,7,July,Monday,False,3,0.707,0.1274,16523.190000000002,True
FL106865,2025-04-18,Skylink Air,SK643,SEA,BOS,2489.0,Boeing 787,2025-04-18 17:30:00,2025-04-18 17:25:00,2025-04-18 23:09:00,2025-04-18 23:13:00,-5.0,4.0,No Delay,False,Not Cancelled,False,140,82,371.29,30445.78,33328.92,Windy,,True,False,False,On-Time / Early,SEA-BOS,4,April,Friday,False,2,0.586,0.0874,-2883.1399999999994,True
FL108090,2025-11-12,Coastal Express,CO932,BOS,DEN,1749.0,Airbus A320,2025-11-12 08:45:00,2025-11-12 08:40:00,2025-11-12 12:28:00,2025-11-12 12:23:00,-5.0,-5.0,No Delay,False,Not Cancelled,False,180,136,353.36,48056.96,18028.22,Clear,1.0,True,True,False,On-Time / Early,BOS-DEN,11,November,Wednesday,False,4,0.756,0.1526,30028.739999999998,True
FL102923,2025-05-15,Falcon Jet,FA647,BOS,DFW,1559.0,Airbus A320,2025-05-15 14:00:00,2025-05-15 13:55:00,2025-05-15 17:40:00,2025-05-15 17:37:00,-5.0,-3.0,No Delay,False,Not Cancelled,False,180,155,378.32,58639.6,16532.96,Snow,2.0,True,True,False,On-Time / Early,BOS-DFW,5,May,Thursday,False,2,0.861,0.209,42106.64,True
FL105719,2025-04-21,Horizon Airways,HO423,ORD,SEA,1716.0,Boeing 737,2025-04-21 18:45:00,2025-04-21 19:56:00,2025-04-21 22:25:00,2025-04-21 23:38:00,71.0,73.0,Airline Operations,False,Not Cancelled,False,250,250,428.65,107162.5,21290.93,Fog,,True,False,True,Severe Delay,ORD-SEA,4,April,Monday,False,2,1.0,0.2498,85871.57,False
FL101425,2025-01-21,Falcon Jet,FA177,LAX,DEN,861.0,Embraer E190,2025-01-21 19:30:00,2025-01-21 19:32:00,2025-01-21 21:15:00,2025-01-21 21:14:00,2.0,-1.0,No Delay,False,Not Cancelled,False,160,136,231.12,31432.32,9139.17,Clear,,True,False,False,Minor Delay,LAX-DEN,1,January,Tuesday,False,1,0.85,0.2282,22293.15,True
FL111364,2025-08-23,Falcon Jet,FA153,MIA,BOS,1260.0,Boeing 737,2025-08-23 18:45:00,2025-08-23 18:42:00,2025-08-23 21:45:00,2025-08-23 21:36:00,-3.0,-9.0,No Delay,False,Not Cancelled,False,220,147,316.14,46472.58,15206.36,Snow,,True,False,False,On-Time / Early,MIA-BOS,8,August,Saturday,True,3,0.668,0.1676,31266.22,True
FL104315,2025-08-10,Bluewing Airlines,BL115,ORD,LAX,1742.0,Boeing 787,2025-08-10 09:00:00,2025-08-10 12:39:00,2025-08-10 12:46:00,2025-08-10 16:33:00,219.0,227.0,Late Aircraft Arrival,False,Not Cancelled,False,220,208,414.42,86199.36,17443.9,Clear,1.0,True,True,True,Severe Delay,ORD-LAX,8,August,Sunday,True,3,0.945,0.2249,68755.45999999999,False
FL104137,2025-05-27,Summit Airlines,SU390,DFW,ORD,802.0,Embraer E190,2025-05-27 09:00:00,2025-05-27 08:57:00,2025-05-27 10:49:00,2025-05-27 10:50:00,-3.0,1.0,No Delay,False,Not Cancelled,False,140,107,375.55,40183.85,7833.13,Windy,3.0,True,True,False,On-Time / Early,DFW-ORD,5,May,Tuesday,False,2,0.764,0.3579,32350.719999999998,True
FL106525,2025-07-02,Skylink Air,SK625,SEA,BOS,2489.0,Embraer E190,2025-07-02 05:00:00,2025-07-02 05:00:00,2025-07-02 10:43:00,2025-07-02 10:38:00,0.0,-5.0,No Delay,False,Not Cancelled,False,140,126,505.87,63739.62,26193.24,Clear,3.0,True,True,False,On-Time / Early,SEA-BOS,7,July,Wednesday,False,3,0.9,0.1829,37546.380000000005,True
FL109897,2025-12-25,Coastal Express,CO698,JFK,ORD,738.0,Boeing 787,2025-12-25 22:45:00,2025-12-25 22:42:00,2025-12-26 00:16:00,2025-12-26 00:05:00,-3.0,-11.0,No Delay,False,Not Cancelled,False,180,143,267.78,38292.54,8438.76,Rain,3.0,True,True,False,On-Time / Early,JFK-ORD,12,December,Thursday,False,4,0.794,0.2883,29853.78,True
FL109344,2025-05-24,Horizon Airways,HO327,DEN,BOS,1749.0,Airbus A320,2025-05-24 14:45:00,2025-05-24 14:47:00,2025-05-24 18:37:00,2025-05-24 18:48:00,2.0,11.0,No Delay,False,Not Cancelled,False,160,110,445.44,48998.4,23600.77,Snow,3.0,True,True,False,Minor Delay,DEN-BOS,5,May,Saturday,True,2,0.688,0.1751,25397.63,True
FL109945,2025-04-12,Coastal Express,CO691,JFK,MIA,1091.0,Airbus A321,2025-04-12 20:30:00,2025-04-12 20:36:00,2025-04-12 22:45:00,2025-04-12 22:51:00,6.0,6.0,Late Aircraft Arrival,False,Not Cancelled,False,180,138,309.83,42756.54,13558.7,Rain,3.0,True,True,False,Minor Delay,JFK-MIA,4,April,Saturday,True,2,0.767,0.2177,29197.84,True
FL109012,2025-01-29,Horizon Airways,HO252,DEN,DFW,641.0,Airbus A320,2025-01-29 10:00:00,2025-01-29 10:00:00,2025-01-29 11:16:00,2025-01-29 11:07:00,0.0,-9.0,No Delay,False,Not Cancelled,False,160,123,344.03,42315.69,6309.84,Rain,1.0,True,True,False,On-Time / Early,DEN-DFW,1,January,Wednesday,False,1,0.769,0.4126,36005.850000000006,True
FL101411,2025-04-23,Falcon Jet,FA739,ATL,ORD,606.0,Airbus A320,2025-04-23 17:45:00,2025-04-23 17:40:00,2025-04-23 19:00:00,2025-04-23 18:52:00,-5.0,-8.0,No Delay,False,Not Cancelled,False,140,129,223.6,28844.4,6530.75,Clear,2.0,True,True,False,On-Time / Early,ATL-ORD,4,April,Wednesday,False,2,0.921,0.34,22313.65,True
FL100348,2025-01-26,Bluewing Airlines,BL326,DEN,MIA,1708.0,Airbus A321,2025-01-26 18:15:00,2025-01-26 19:15:00,2025-01-26 22:13:00,2025-01-26 23:12:00,60.0,59.0,Airline Operations,False,Not Cancelled,False,220,193,365.77,70593.61,19948.24,Clear,2.0,True,True,True,Moderate Delay,DEN-MIA,1,January,Sunday,True,1,0.877,0.1879,50645.369999999995,False
FL110159,2025-12-18,Falcon Jet,FA921,ORD,MIA,1199.0,Embraer E190,2025-12-18 07:30:00,2025-12-18 10:00:00,2025-12-18 10:09:00,2025-12-18 12:47:00,150.0,158.0,Air Traffic Control,False,Not Cancelled,False,180,136,316.9,43098.4,14390.78,Rain,,True,False,True,Severe Delay,ORD-MIA,12,December,Thursday,False,4,0.756,0.1997,28707.620000000003,False
FL104410,2025-12-19,Summit Airlines,SU542,DFW,MIA,1120.0,Embraer E190,2025-12-19 06:00:00,2025-12-19 05:57:00,2025-12-19 08:35:00,2025-12-19 08:34:00,-3.0,-1.0,No Delay,False,Not Cancelled,False,250,171,343.45,58729.95,11046.97,Rain,3.0,True,True,False,On-Time / Early,DFW-MIA,12,December,Friday,False,4,0.684,0.2097,47682.979999999996,True
FL109041,2025-06-02,Skylink Air,SK835,SEA,ORD,1716.0,Airbus A320,2025-06-02 12:00:00,2025-06-02 12:00:00,2025-06-02 15:50:00,2025-06-02 15:54:00,0.0,4.0,No Delay,False,Not Cancelled,False,160,133,391.46,52064.18,17624.34,Snow,,True,False,False,On-Time / Early,SEA-ORD,6,June,Monday,False,2,0.831,0.1896,34439.84,True
FL104685,2025-05-30,Coastal Express,CO571,DEN,DFW,641.0,Airbus A320,2025-05-30 15:00:00,2025-05-30 15:00:00,2025-05-30 16:29:00,2025-05-30 16:34:00,0.0,5.0,No Delay,False,Not Cancelled,False,250,200,309.36,61872.0,7828.02,Storm,3.0,True,True,False,On-Time / Early,DEN-DFW,5,May,Friday,False,2,0.8,0.3861,54043.979999999996,True
FL107669,2025-10-10,Summit Airlines,SU289,ATL,ORD,606.0,Boeing 737,2025-10-10 06:00:00,2025-10-10 06:00:00,2025-10-10 07:29:00,2025-10-10 07:36:00,0.0,7.0,No Delay,False,Not Cancelled,False,140,118,254.7,30054.6,7856.1,Fog,,True,False,False,On-Time / Early,ATL-ORD,10,October,Friday,False,4,0.843,0.3543,22198.5,True
FL102472,2025-06-02,Coastal Express,CO136,LAX,DFW,1232.0,Embraer E190,2025-06-02 18:15:00,2025-06-02 19:06:00,2025-06-02 20:59:00,2025-06-02 21:44:00,51.0,45.0,Security,False,Not Cancelled,False,180,120,354.65,42558.0,13910.38,Clear,4.0,True,True,True,Moderate Delay,LAX-DFW,6,June,Monday,False,2,0.667,0.1919,28647.620000000003,False
FL106368,2025-04-10,Horizon Airways,HO494,DFW,SEA,1658.0,Airbus A320,2025-04-10 13:45:00,2025-04-10 13:45:00,2025-04-10 17:21:00,2025-04-10 17:27:00,0.0,6.0,No Delay,False,Not Cancelled,False,220,144,400.45,57664.8,20561.79,Clear,,True,False,False,On-Time / Early,DFW-SEA,4,April,Thursday,False,2,0.655,0.1581,37103.01,True
FL109950,2025-09-17,Summit Airlines,SU332,JFK,LAX,2470.0,Boeing 737,2025-09-17 15:30:00,2025-09-17 15:27:00,2025-09-17 20:52:00,2025-09-17 20:56:00,-3.0,4.0,No Delay,False,Not Cancelled,False,140,118,406.62,47981.16,28993.9,Clear,3.0,True,True,False,On-Time / Early,JFK-LAX,9,September,Wednesday,False,3,0.843,0.1388,18987.260000000002,True
FL105986,2025-12-15,Horizon Airways,HO717,DFW,BOS,1559.0,Boeing 787,2025-12-15 06:00:00,2025-12-15 06:30:00,2025-12-15 09:28:00,2025-12-15 10:02:00,30.0,34.0,Airline Operations,False,Not Cancelled,False,250,238,357.54,85094.52,18469.45,Clear,1.0,True,True,True,Moderate Delay,DFW-BOS,12,December,Monday,False,4,0.952,0.2183,66625.07,False
FL102212,2025-06-29,Bluewing Airlines,BL887,ORD,JFK,738.0,Embraer E190,2025-06-29 16:00:00,2025-06-29 16:02:00,2025-06-29 17:28:00,2025-06-29 17:22:00,2.0,-6.0,No Delay,False,Not Cancelled,False,180,97,252.05,24448.85,9807.24,Clear,4.0,True,True,False,Minor Delay,ORD-JFK,6,June,Sunday,True,2,0.539,0.184,14641.609999999999,True
FL110176,2025-09-01,Bluewing Airlines,BL630,MIA,ATL,596.0,Embraer E190,2025-09-01 20:15:00,2025-09-01 20:15:00,2025-09-01 21:26:00,2025-09-01 21:25:00,0.0,-1.0,No Delay,False,Not Cancelled,False,160,135,251.81,33994.35,6771.39,Clear,,True,False,False,On-Time / Early,MIA-ATL,9,September,Monday,False,3,0.844,0.3565,27222.96,True
FL102777,2025-08-27,Coastal Express,CO886,LAX,JFK,2470.0,Boeing 787,2025-08-27 07:15:00,2025-08-27 07:12:00,2025-08-27 12:41:00,2025-08-27 12:41:00,-3.0,0.0,No Delay,False,Not Cancelled,False,140,131,469.53,61508.43,33206.09,Clear,5.0,True,True,False,On-Time / Early,LAX-JFK,8,August,Wednesday,False,3,0.936,0.1779,28302.340000000004,True
FL109835,2025-06-07,Falcon Jet,FA546,ATL,BOS,945.0,Airbus A321,2025-06-07 07:45:00,2025-06-07 07:45:00,2025-06-07 09:46:00,2025-06-07 09:53:00,0.0,7.0,No Delay,False,Not Cancelled,False,180,112,342.43,38352.16,10218.21,Clear,,True,False,False,On-Time / Early,ATL-BOS,6,June,Saturday,True,2,0.622,0.2255,28133.950000000004,True
FL107451,2025-05-18,Falcon Jet,FA785,MIA,JFK,1091.0,Airbus A321,2025-05-18 11:15:00,2025-05-18 11:12:00,2025-05-18 13:35:00,2025-05-18 13:41:00,-3.0,6.0,No Delay,False,Not Cancelled,False,180,130,353.44,45947.2,13470.19,Clear,3.0,True,True,False,On-Time / Early,MIA-JFK,5,May,Sunday,True,2,0.722,0.234,32477.009999999995,True
FL110669,2025-02-14,Falcon Jet,FA700,MIA,ORD,1199.0,Boeing 737,2025-02-14 06:15:00,2025-02-14 06:15:00,2025-02-14 08:53:00,2025-02-14 08:43:00,0.0,-10.0,No Delay,False,Not Cancelled,False,160,96,370.28,35546.88,13832.01,Snow,,True,False,False,On-Time / Early,MIA-ORD,2,February,Friday,False,1,0.6,0.1853,21714.869999999995,True
FL109134,2025-03-30,Horizon Airways,HO525,SEA,JFK,2415.0,Airbus A320,2025-03-30 05:45:00,2025-03-30 05:42:00,2025-03-30 11:07:00,2025-03-30 11:04:00,-3.0,-3.0,No Delay,False,Not Cancelled,False,220,181,452.01,81813.81,23862.31,Clear,4.0,True,True,False,On-Time / Early,SEA-JFK,3,March,Sunday,True,1,0.823,0.154,57951.5,True
FL104149,2025-02-11,Summit Airlines,SU491,DFW,DEN,641.0,Boeing 787,2025-02-11 17:45:00,2025-02-11 17:45:00,2025-02-11 19:09:00,2025-02-11 19:03:00,0.0,-6.0,No Delay,False,Not Cancelled,False,180,163,243.49,39688.87,6495.26,Clear,3.0,True,True,False,On-Time / Early,DFW-DEN,2,February,Tuesday,False,1,0.906,0.344,33193.61,True
FL108772,2025-03-27,Coastal Express,CO878,ATL,LAX,1942.0,Boeing 787,2025-03-27 11:45:00,2025-03-27 11:40:00,2025-03-27 16:17:00,2025-03-27 16:15:00,-5.0,-2.0,No Delay,False,Not Cancelled,False,160,139,395.09,54917.51,25635.53,Clear,2.0,True,True,False,On-Time / Early,ATL-LAX,3,March,Thursday,False,1,0.869,0.1767,29281.980000000003,True
FL103019,2025-12-22,Horizon Airways,HO557,ORD,ATL,606.0,Airbus A320,2025-12-22 21:15:00,2025-12-22 21:17:00,2025-12-22 22:44:00,2025-12-22 22:43:00,2.0,-1.0,No Delay,False,Not Cancelled,False,160,144,302.28,43528.32,5975.5,Rain,5.0,True,True,False,Minor Delay,ORD-ATL,12,December,Monday,False,4,0.9,0.4489,37552.82,True
FL110457,2025-06-30,Coastal Express,CO394,MIA,SEA,2721.0,Boeing 737,2025-06-30 21:30:00,2025-06-30 23:03:00,2025-07-01 03:29:00,2025-07-01 05:08:00,93.0,99.0,Security,False,Not Cancelled,False,180,167,502.43,83905.81,26530.51,Clear,1.0,True,True,True,Severe Delay,MIA-SEA,6,June,Monday,False,2,0.928,0.1713,57375.3,False
FL104002,2025-11-02,Skylink Air,SK222,LAX,SEA,955.0,Airbus A320,2025-11-02 15:45:00,2025-11-02 15:40:00,2025-11-02 18:00:00,2025-11-02 17:58:00,-5.0,-2.0,No Delay,False,Not Cancelled,False,220,174,331.13,57616.62,12322.36,Clear,1.0,True,True,False,On-Time / Early,LAX-SEA,11,November,Sunday,True,4,0.791,0.2742,45294.26,True
FL102534,2025-08-29,Horizon Airways,HO174,MIA,ATL,596.0,Boeing 787,2025-08-29 21:00:00,2025-08-29 20:55:00,2025-08-29 22:20:00,2025-08-29 22:15:00,-5.0,-5.0,No Delay,False,Not Cancelled,False,160,130,188.63,24521.9,7297.45,Clear,3.0,True,True,False,On-Time / Early,MIA-ATL,8,August,Friday,False,3,0.812,0.2572,17224.45,True
FL105184,2025-10-05,Coastal Express,CO582,BOS,JFK,186.0,Airbus A320,2025-10-05 14:45:00,2025-10-05 14:45:00,2025-10-05 15:30:00,2025-10-05 15:39:00,0.0,9.0,No Delay,False,Not Cancelled,False,140,122,216.6,26425.2,2012.46,Clear,5.0,True,True,False,On-Time / Early,BOS-JFK,10,October,Sunday,True,4,0.871,1.0148,24412.74,True
FL101507,2025-06-17,Skylink Air,SK363,BOS,DEN,1749.0,Airbus A321,2025-06-17 12:15:00,2025-06-17 12:10:00,2025-06-17 16:06:00,2025-06-17 16:04:00,-5.0,-2.0,No Delay,False,Not Cancelled,False,180,152,408.85,62145.2,19284.44,Rain,2.0,True,True,False,On-Time / Early,BOS-DEN,6,June,Tuesday,False,2,0.844,0.1974,42860.759999999995,True
FL101689,2025-01-24,Summit Airlines,SU434,SEA,DEN,1022.0,Boeing 787,2025-01-24 13:30:00,2025-01-24 13:27:00,2025-01-24 15:42:00,2025-01-24 15:47:00,-3.0,5.0,No Delay,False,Not Cancelled,False,140,132,312.99,41314.68,11867.68,Clear,3.0,True,True,False,On-Time / Early,SEA-DEN,1,January,Friday,False,1,0.943,0.2888,29447.0,True
FL111779,2025-07-09,Skylink Air,SK360,DFW,LAX,1232.0,Airbus A320,2025-07-09 15:30:00,2025-07-09 16:32:00,2025-07-09 18:05:00,2025-07-09 19:10:00,62.0,65.0,Air Traffic Control,False,Not Cancelled,False,250,230,351.39,80819.7,14928.36,Rain,,True,False,True,Severe Delay,DFW-LAX,7,July,Wednesday,False,3,0.92,0.2624,65891.34,False
FL111608,2025-03-21,Falcon Jet,FA142,DFW,SEA,1658.0,Boeing 787,2025-03-21 14:15:00,2025-03-21 14:15:00,2025-03-21 18:08:00,2025-03-21 17:58:00,0.0,-10.0,No Delay,False,Not Cancelled,False,220,191,356.17,68028.47,16118.47,Rain,3.0,True,True,False,On-Time / Early,DFW-SEA,3,March,Friday,False,1,0.868,0.1865,51910.0,True
FL104642,2025-05-16,Summit Airlines,SU887,ORD,DEN,886.0,Airbus A321,2025-05-16 18:15:00,2025-05-16 19:21:00,2025-05-16 20:04:00,2025-05-16 21:09:00,66.0,65.0,Late Aircraft Arrival,False,Not Cancelled,False,180,123,277.26,34102.98,10881.99,Rain,,True,False,True,Severe Delay,ORD-DEN,5,May,Friday,False,2,0.683,0.2138,23220.990000000005,False
